hospital_id,Hospital_address,physician_id,Speciality,INSURANCE_provider_name,insurance_provider_id,good_bad_data
HSID00132709,"456 Pine St, New York, NY 10012",PHY09758,oncologist,Cigna,PID5122,bad
HSID00132710,"3210 Pine St, Anytown, USA",PHY09759,endocrinologist,Unitedhealthcare,PID5192,bad
HSID00132711,"7890 Maple St, Fourtown, USA",PHY09760,cardiologist,Bluecross,PID5142,bad
HSID00132712,"7890 Pine St, Seattle, WA 98101",PHY09761,oncologist,Cigna,PID5122,bad
HSID00132713,"7654 Cedar Rd, Denver, CO 80206",PHY09762,endocrinologist,Bluecross,PID5142,bad
HSID00132714,"5678 Pine St, Fivetown, USA",PHY09763,oncologist,Cigna,PID5122,bad
HSID00132715,"1234 Maple St, Anytown, USA",PHY09764,endocrinologist,Bluecross,PID5142,bad
HSID00132716,"1357 Main St, New York, NY",PHY09765,cardiologist,Medicare,PID5132,bad
HSID00132717,"9012 Oak Rd, Anytown, USA",PHY09766,oncologist,Aetna,PID5112,bad
HSID00132718,"3210 Pine St, Boston, MA 02108",PHY09767,uralogist,Aetna,PID5112,bad
HSID00132719,"456 Elm St, Anytown, USA",PHY09768,neurologist,Cigna,PID5122,bad
HSID00132720,"3210 Pine St, Boston, MA 02108",PHY09769,uralogist,Cigna,PID5122,bad
HSID00132721,"1234 Oak St, Los Angeles, CA 90001",PHY09770,neurologist,Cigna,PID5122,bad
HSID00132722,"5678 Maple Ave, Anytown, USA",PHY09771,cardiologist,Aetna,PID5112,bad
HSID00132723,"456 Oak St, Miami, FL 33101",PHY09772,oncologist,Bluecross,PID5142,bad
HSID00132724,"4567 Oak Ave, Los Angeles, CA 90012",PHY09773,endocrinologist,Medicare,PID5132,bad
HSID00132725,"246 Pine St, Seattle, WA 98101",PHY09774,endocrinologist,Cigna,PID5122,bad
HSID00132726,"5678 Elm St, Anytown, USA",PHY09775,cardiologist,Medicare,PID5132,bad
HSID00132727,"789 Elm St, Newtown USA",PHY09776,endocrinologist,Cigna,PID5122,bad
HSID00132728,"456 Maple St, Los Angeles CA 90001",PHY09777,oncologist,Medicare,PID5132,bad
HSID00132729,"1234 Pine St, Othernewtown, USA",PHY09778,endocrinologist,Cigna,PID5122,bad
HSID00132730,"9876 Maple St, Chicago, IL 60601",PHY09779,oncologist,Medicare,PID5132,bad
HSID00132731,"456 Pine St, New York, NY 10012",PHY09780,cardiologist,Unitedhealthcare,PID5192,bad
HSID00132732,"456 Maple St, Los Angeles CA 90001",PHY09781,neurologist,Bluecross,PID5142,bad
HSID00132733,"3456 Oak St, Threetown, USA",PHY09782,oncologist,Aetna,PID5112,bad
HSID00132734,"3210 Pine St, Boston, MA 02108",PHY09783,neurologist,Medicare,PID5132,bad
HSID00132735,"7890 Maple St, Fourtown, USA",PHY09784,oncologist,Aetna,PID5112,bad
HSID00132736,"321 Elm St, San Francisco CA 94109",PHY09785,endocrinologist,BlueCross,PID5142,bad
HSID00132737,"1234 Main St, Anytown, USA",PHY09786,neurologist,Bluecross,PID5142,bad
HSID00132738,"4567 Oak Ave, San Francisco, CA 94110",PHY09787,uralogist,Aetna,PID5112,bad
HSID00132739,"456 Oak St, Anytown USA 23456",PHY09788,uralogist,Bluecross,PID5142,bad
HSID00132740,"123 Main St, Anytown USA",PHY09789,endocrinologist,Cigna,PID5122,bad
HSID00132741,"789 Oak St, Chicago, IL 60601",PHY09790,uralogist,Aetna,PID5112,bad
HSID00132742,"456 Elm St, Los Angeles, CA 90001",PHY09791,endocrinologist,Bluecross,PID5142,bad
HSID00132743,"5678 Pine St, New York, NY 10001",PHY09792,oncologist,Aetna,PID5112,bad
HSID00132744,"5678 Maple Ave, Anytown, USA",PHY09793,neurologist,Cigna,PID5122,bad
HSID00132745,"5678 Pine St, New York, NY 10001",PHY09794,neurologist,Bluecross,PID5142,bad
HSID00132746,"456 Maple St, Los Angeles CA 90001",PHY09795,endocrinologist,Cigna,PID5122,bad
HSID00132747,"1234 Pine St, Othernewtown, USA",PHY09796,cardiologist,Aetna,PID5112,bad
HSID00132748,"9876 Maple St, Chicago, IL 60601",PHY09797,neurologist,Bluecross,PID5142,bad
HSID00132749,"5678 Pine St, Fivetown, USA",PHY09798,uralogist,Bluecross,PID5142,bad
HSID00132750,"5678 Elm St, Anytown, USA",PHY09799,uralogist,Bluecross,PID5142,bad
HSID00132751,"7890 Maple St, Fourtown, USA",PHY09800,cardiologist,Unitedhealthcare,PID5192,bad
HSID00132752,"123 Main St, Anytown, USA",PHY09801,oncologist,Cigna,PID5122,bad
HSID00132753,"567 Maple St, Newtown2, USA",PHY09802,cardiologist,Bluecross,PID5142,bad
HSID00132754,"1012 Pine St, Chicago, IL 60601",PHY09803,neurologist,Aetna,PID5112,bad
HSID00132755,"789 Oak St, Newtown, USA",PHY09804,neurologist,Aetna,PID5112,bad
HSID00132756,"1234 Elm St, Los Angeles, CA 90001",PHY09805,cardiologist,Unitedhealthcare,PID5192,bad
HSID00132757,"123 Main St, Anytown USA 12345",PHY09806,neurologist,Aetna,PID5112,bad
HSID00132758,"123 Maple St, San Francisco, CA 94110",PHY09807,oncologist,Unitedhealthcare,PID5192,bad
HSID00132759,"101 Maple Ave, Anytown USA 45678",PHY09808,uralogist,Unitedhealthcare,PID5192,bad
HSID00132760,"456 Oak St, Miami, FL 33101",PHY09809,uralogist,Bluecross,PID5142,bad
HSID00132761,"1234 Elm St, Atlanta, GA 30303",PHY09810,uralogist,Bluecross,PID5142,bad
HSID00132762,"1234 Pine St, Othernewtown, USA",PHY09811,neurologist,Aetna,PID5112,bad
HSID00132763,"1234 Oak St, Los Angeles, CA 90001",PHY09812,neurologist,Cigna,PID5122,bad
HSID00132764,"9876 Maple Rd, Seattle, WA 98101",PHY09813,neurologist,Cigna,PID5122,bad
HSID00132765,"5678 Elm St, Anytown, USA",PHY09814,cardiologist,Medicare,PID5132,bad
HSID00132766,"1234 Maple St, Anytown, USA",PHY09815,neurologist,Bluecross,PID5142,bad
HSID00132767,"1234 Maple St, Los Angeles, CA 90001",PHY09816,uralogist,Bluecross,PID5142,bad
HSID00132768,"7890 Birch St, Houston, TX 77001",PHY09817,oncologist,Medicare,PID5132,bad
HSID00132769,"567 Maple St, Newtown2, USA",PHY09818,endocrinologist,Bluecross,PID5142,bad
HSID00132770,"5678 Oak St, New York, NY 10001",PHY09819,endocrinologist,Bluecross,PID5142,bad
HSID00132771,"1234 Maple St, Los Angeles, CA 90001",PHY09820,oncologist,Cigna,PID5122,bad
HSID00132772,"3210 Pine St, Anytown, USA",PHY09821,endocrinologist,Medicare,PID5132,bad
HSID00132773,"1234 Maple St, Los Angeles, CA 90001",PHY09822,neurologist,Medicare,PID5132,bad
HSID00132774,"3210 Cedar St, Houston, TX 77001",PHY09823,oncologist,Cigna,PID5122,bad
HSID00132775,"7890 Pine St, Seattle, WA 98101",PHY09824,cardiologist,Cigna,PID5122,bad
HSID00132776,"4567 Oak Ave, Los Angeles, CA 90012",PHY09825,cardiologist,BlueCross BlueShield,PID5142,bad
HSID00132777,"1357 Main St, New York, NY",PHY09826,oncologist,UnitedHealthcare,PID5192,bad
HSID00132778,"135 Elm St, Boston, MA 02115",PHY09827,oncologist,Medicare,PID5132,bad
HSID00132779,"3210 Pine St, Boston, MA 02108",PHY09828,uralogist,Cigna,PID5122,bad
HSID00132780,"222 Pine St, Anytown, USA",PHY09829,neurologist,Medicare,PID5132,bad
HSID00132781,"7654 Cedar Rd, Denver, CO 80206",PHY09830,endocrinologist,Bluecross,PID5142,bad
HSID00132782,"7890 Pine St, New York, NY 10001",PHY09831,cardiologist,Cigna,PID5122,bad
HSID00132783,"1234 Oak Ave, San Diego CA 92109",PHY09832,cardiologist,Bluecross,PID5142,bad
HSID00132784,"456 Oak St, Miami, FL 33101",PHY09833,uralogist,Unitedhealthcare,PID5192,bad
HSID00132785,"1234 Oak St, Los Angeles, CA",PHY09834,endocrinologist,Medicare,PID5132,bad
HSID00132786,"246 Pine St, Seattle, WA 98101",PHY09835,endocrinologist,Cigna,PID5122,bad
HSID00132787,"123 Main St, Anytown USA",PHY09836,oncologist,UnitedHealthcare,PID5192,bad
HSID00132788,"7890 Pine St, New York, NY 10001",PHY09837,uralogist,UnitedHealthcare,PID5192,bad
HSID00132789,"1234 Pine St, Othernewtown, USA",PHY09838,endocrinologist,Bluecross,PID5142,bad
HSID00132790,"135 Elm St, Boston, MA 02115",PHY09839,neurologist,Aetna,PID5112,bad
HSID00132791,"5678 Maple Ave, Anytown, USA",PHY09840,cardiologist,Bluecross,PID5142,bad
HSID00132792,"4567 Cedar Ln, Anytown, USA",PHY09841,endocrinologist,Bluecross,PID5142,bad
HSID00132793,"3210 Cedar St, Houston, TX 77006",PHY09842,endocrinologist,Bluecross,PID5142,bad
HSID00132794,"123 Main St, Anytown, USA",PHY09843,cardiologist,Aetna,PID5112,bad
HSID00132795,"7654 Cedar Rd, Denver, CO 80206",PHY09844,oncologist,Cigna,PID5122,bad
HSID00132796,"1234 Pine St, Othernewtown, USA",PHY09845,uralogist,Aetna,PID5112,bad
HSID00132797,"1234 Elm St, Anytown, USA",PHY09846,oncologist,Medicare,PID5132,bad
HSID00132798,"1234 Elm St, Minneapolis, MN 55405",PHY09847,endocrinologist,Medicare,PID5132,bad
HSID00132799,"222 Pine St, Anytown, USA",PHY09848,cardiologist,Unitedhealthcare,PID5192,bad
HSID00132800,"4567 Cedar Ln, Anytown, USA",PHY09849,uralogist,Cigna,PID5122,bad
HSID00132801,"456 Elm St, Anytown, USA",PHY09850,endocrinologist,Aetna,PID5112,bad
HSID00132802,"1234 Oak St, Los Angeles, CA 90001",PHY09851,uralogist,Bluecross,PID5142,bad
HSID00132803,"1234 Oak St, Los Angeles, CA",PHY09852,endocrinologist,Bluecross,PID5142,bad
HSID00132804,"3456 Oak St, Threetown, USA",PHY09853,cardiologist,Cigna,PID5122,bad
HSID00132805,"5678 Pine St, Fivetown, USA",PHY09854,cardiologist,Bluecross,PID5142,bad
HSID00132806,"5678 Elm St, Denver, CO 80202",PHY09855,endocrinologist,BlueCross BlueShield,PID5142,bad
HSID00132807,"5678 Oak St, Los Angeles, CA 90001",PHY09856,endocrinologist,Cigna,PID5122,bad
HSID00132808,"1234 Main St, Anytown, USA",PHY09857,uralogist,Aetna,PID5112,bad
HSID00132809,"789 Oak St, Los Angeles, CA 90013",PHY09858,oncologist,Medicare,PID5132,bad
HSID00132810,"3210 Pine St, Anytown, USA",PHY09859,uralogist,Medicare,PID5132,bad
HSID00132811,"5678 Pine St, New York, NY 10001",PHY09860,uralogist,Bluecross,PID5142,bad
HSID00132812,"456 Pine St, New York, NY 10012",PHY09861,cardiologist,BlueCross,PID5142,bad
HSID00132813,"7890 Birch St, Houston, TX 77001",PHY09862,neurologist,Cigna,PID5122,bad
HSID00132814,"456 Elm St, Los Angeles, CA 90001",PHY09863,uralogist,Unitedhealthcare,PID5192,bad
HSID00132815,"456 Pine St, Los Angeles, CA 90001, USA",PHY09864,uralogist,Bluecross,PID5142,bad
HSID00132816,"456 Oak St, Otherville USA",PHY09865,cardiologist,Medicare,PID5132,bad
HSID00132817,"789 Maple St, New York, NY 10001, USA",PHY09866,cardiologist,Bluecross,PID5142,bad
HSID00132818,"1234 Maple St, Los Angeles, CA 90001",PHY09867,endocrinologist,Bluecross,PID5142,bad
HSID00132819,"7890 Maple St, New York, NY 10005",PHY09868,neurologist,Cigna,PID5122,bad
HSID00132820,"123 Maple St, San Francisco, CA 94110",PHY09869,endocrinologist,Unitedhealthcare,PID5192,bad
HSID00132821,"1234 Oak Ave, San Diego CA 92109",PHY09870,uralogist,Cigna,PID5122,bad
HSID00132822,"123 Maple St, San Francisco, CA 94110",PHY09871,uralogist,Medicare,PID5132,bad
HSID00132823,"123 Main St, Anytown, USA",PHY09872,uralogist,Unitedhealthcare,PID5192,bad
HSID00132824,"789 Elm St, Newtown USA",PHY09873,uralogist,Cigna,PID5122,bad
HSID00132825,"3456 Oak St, Threetown, USA",PHY09874,cardiologist,Aetna,PID5112,bad
HSID00132826,"4567 Oak Ave, San Francisco, CA 94110",PHY09875,endocrinologist,UnitedHealthcare,PID5192,bad
HSID00132827,"9012 Pine St, New York, NY 10001",PHY09876,endocrinologist,Cigna,PID5122,bad
HSID00132828,"1234 Oak Ave, San Diego CA 92109",PHY09877,neurologist,Medicare,PID5132,bad
HSID00132829,"789 Pine St, Anytown USA 34567",PHY09878,endocrinologist,BlueCross BlueShield,PID5142,bad
HSID00132830,"7890 Pine St, Seattle, WA 98101",PHY09879,neurologist,Aetna,PID5112,bad
HSID00132831,"5678 Maple Ave, Anytown, USA",PHY09880,uralogist,Cigna,PID5122,bad
HSID00132832,"7890 Maple St, New York, NY 10005",PHY09881,cardiologist,Bluecross,PID5142,bad
HSID00132833,"123 Main St, Anytown, USA",PHY09882,cardiologist,Cigna,PID5122,bad
HSID00132834,"1234 Elm St, Los Angeles, CA 90001",PHY09883,oncologist,Cigna,PID5122,bad
HSID00132835,"3210 Pine St, Anytown, USA",PHY09884,oncologist,Bluecross,PID5142,bad
HSID00132836,"1234 Oak Ave, San Diego CA 92109",PHY09885,cardiologist,Cigna,PID5122,bad
HSID00132837,"456 Maple St, Los Angeles CA 90001",PHY09886,neurologist,Aetna,PID5112,bad
HSID00132838,"3210 Cedar St, Houston, TX 77001",PHY09887,uralogist,Unitedhealthcare,PID5192,bad
HSID00132839,"9876 Elm St, Miami, FL",PHY09888,cardiologist,Aetna,PID5112,bad
HSID00132840,"6789 Elm St, Othertown, USA",PHY09889,endocrinologist,Bluecross,PID5142,bad
HSID00132841,"1234 Oak St, Chicago IL 60601",PHY09890,neurologist,Medicare,PID5132,bad
HSID00132842,"1012 Pine St, Chicago, IL 60601",PHY09891,uralogist,Cigna,PID5122,bad
HSID00132843,"456 Oak St, Miami, FL 33101",PHY09892,uralogist,Unitedhealthcare,PID5192,bad
HSID00132844,"3456 Pine St, Anytown, USA",PHY09893,endocrinologist,Aetna,PID5112,bad
HSID00132845,"789 Maple St, New York, NY 10001, USA",PHY09894,endocrinologist,BlueCross,PID5142,bad
HSID00132846,"246 Pine St, Seattle, WA 98101",PHY09895,neurologist,Medicare,PID5132,bad
HSID00132847,"3456 Pine St, Anytown, USA",PHY09896,neurologist,Cigna,PID5122,bad
HSID00132848,"5678 Maple Ave, Anytown, USA",PHY09897,uralogist,Medicare,PID5132,bad
HSID00132849,"789 Pine St, Seattle WA 98101",PHY09898,uralogist,Bluecross,PID5142,bad
HSID00132850,"7890 Pine St, New York, NY 10001",PHY09899,neurologist,UnitedHealthcare,PID5192,bad
HSID00132851,"5678 Pine St, Fivetown, USA",PHY09900,oncologist,Cigna,PID5122,bad
HSID00132852,"3456 Oak Ave, Los Angeles, CA 90012",PHY09901,uralogist,Bluecross,PID5142,bad
HSID00132853,"123 Oak St, Chicago, IL 60601, USA",PHY09902,uralogist,Bluecross,PID5142,bad
HSID00132854,"1357 Elm St, Seattle WA 98101",PHY09903,endocrinologist,Bluecross,PID5142,bad
HSID00132855,"5678 Pine St, Fivetown, USA",PHY09904,neurologist,Bluecross,PID5142,bad
HSID00132856,"3210 Pine St, Boston, MA 02108",PHY09905,cardiologist,Bluecross,PID5142,bad
HSID00132857,"3210 Pine St, Anytown, USA",PHY09906,neurologist,Medicare,PID5132,bad
HSID00132858,"1234 Maple St, Anytown, USA",PHY09907,neurologist,Medicare,PID5132,bad
HSID00132859,"1234 Main St, Anytown, USA",PHY09908,uralogist,Medicare,PID5132,bad
HSID00132860,"789 Oak St, Anytown, USA",PHY09909,oncologist,Medicare,PID5132,bad
HSID00132861,"5678 Oak Ave, Miami, FL 33109",PHY09910,neurologist,BlueCross,PID5142,bad
HSID00132862,"3456 Maple St, Chicago, IL 60601",PHY09911,neurologist,Medicare,PID5132,bad
HSID00132863,"3210 Pine St, Boston, MA 02108",PHY09912,endocrinologist,Bluecross,PID5142,bad
HSID00132864,"1234 Oak St, Chicago IL 60601",PHY09913,cardiologist,Aetna,PID5112,bad
HSID00132865,"1234 Elm St, Minneapolis, MN 55405",PHY09914,endocrinologist,Cigna,PID5122,bad
HSID00132866,"789 Oak St, Newtown, USA",PHY09915,endocrinologist,Aetna,PID5112,bad
HSID00132867,"3210 Pine St, Seattle, WA 98101",PHY09916,oncologist,Aetna,PID5112,bad
HSID00132868,"7654 Cedar Rd, Denver, CO 80206",PHY09917,neurologist,Cigna,PID5122,bad
HSID00132869,"7890 Pine St, New York NY 10001",PHY09918,uralogist,Bluecross,PID5142,bad
HSID00132870,"321 Elm St, San Francisco CA 94109",PHY09919,endocrinologist,Bluecross,PID5142,bad
HSID00132871,"7890 Birch St, Atlanta, GA 30303",PHY09920,endocrinologist,Unitedhealthcare,PID5192,bad
HSID00132872,"135 Elm St, Boston, MA 02115",PHY09921,cardiologist,UnitedHealthcare,PID5192,bad
HSID00132873,"456 Oak St, Anytown USA 23456",PHY09922,neurologist,Aetna,PID5112,bad
HSID00132874,"5678 Pine St, Fivetown, USA",PHY09923,oncologist,Cigna,PID5122,bad
HSID00132875,"5678 Oak St, New York, NY 10001",PHY09924,oncologist,Bluecross,PID5142,bad
HSID00132876,"7890 Maple St, Fourtown, USA",PHY09925,neurologist,Unitedhealthcare,PID5192,bad
HSID00132877,"456 Pine St, Los Angeles, CA 90001, USA",PHY09926,uralogist,Bluecross,PID5142,bad
HSID00132878,"789 Oak St, Anytown, USA",PHY09927,cardiologist,Cigna,PID5122,bad
HSID00132879,"3210 Pine St, Seattle, WA 98101",PHY09928,oncologist,Aetna,PID5112,bad
HSID00132880,"1234 Elm St, Los Angeles, CA 90001",PHY09929,oncologist,Bluecross,PID5142,bad
HSID00132881,"9012 Oak St, Anytown, USA",PHY09930,cardiologist,Bluecross,PID5142,bad
HSID00132882,"1234 Maple St, Anytown, USA",PHY09931,oncologist,Unitedhealthcare,PID5192,bad
HSID00132883,"1234 Oak St, Los Angeles, CA 90001",PHY09932,neurologist,Bluecross,PID5142,bad
HSID00132884,"456 Elm St, Los Angeles, CA 90001",PHY09933,oncologist,Medicare,PID5132,bad
HSID00132885,"3210 Cedar St, Houston, TX 77006",PHY09934,endocrinologist,Aetna,PID5112,bad
HSID00132886,"1234 Maple St, Anytown, USA",PHY09935,endocrinologist,Bluecross,PID5142,bad
HSID00132887,"456 Oak St, Otherville USA",PHY09936,oncologist,Bluecross,PID5142,bad
HSID00132888,"1234 Oak St, Los Angeles, CA",PHY09937,endocrinologist,Aetna,PID5112,bad
HSID00132889,"1234 Oak Ave, San Diego CA 92109",PHY09938,neurologist,Unitedhealthcare,PID5192,bad
HSID00132890,"1234 Oak St, Chicago IL 60601",PHY09939,neurologist,Medicare,PID5132,bad
HSID00132891,"1234 Elm St, Los Angeles, CA 90001",PHY09940,cardiologist,Aetna,PID5112,bad
HSID00132892,"7890 Pine St, New York, NY 10001",PHY09941,cardiologist,Unitedhealthcare,PID5192,bad
HSID00132893,"4567 Cedar Ln, Anytown, USA",PHY09942,endocrinologist,Unitedhealthcare,PID5192,bad
HSID00132894,"1234 Main St, Anytown, USA",PHY09943,uralogist,Bluecross,PID5142,bad
HSID00132895,"9876 Maple St, Chicago, IL 60601",PHY09944,cardiologist,Bluecross,PID5142,bad
HSID00132896,"7890 Pine St, New York NY 10001",PHY09945,cardiologist,Cigna,PID5122,bad
HSID00132897,"456 Pine St, New York, NY 10012",PHY09946,neurologist,Medicare,PID5132,bad
HSID00132898,"3210 Pine St, Boston, MA 02108",PHY09947,cardiologist,Cigna,PID5122,bad
HSID00132899,"789 Oak St, Newtown, USA",PHY09948,oncologist,Bluecross,PID5142,bad
HSID00132900,"456 Oak St, Miami, FL 33101",PHY09949,uralogist,Cigna,PID5122,bad
HSID00132901,"5678 Maple Ave, Chicago, IL",PHY09950,oncologist,Cigna,PID5122,bad
HSID00132902,"789 Elm St, Newtown USA",PHY09951,endocrinologist,Aetna,PID5112,bad
HSID00132903,"5678 Oak Ave, New York, NY 10001",PHY09952,uralogist,Aetna,PID5112,bad
HSID00132904,"7890 Pine St, New York, NY 10001",PHY09953,endocrinologist,Cigna,PID5122,bad
HSID00132905,"5678 Oak Ave, Miami, FL 33109",PHY09954,uralogist,Cigna,PID5122,bad
HSID00132906,"3210 Pine St, Anytown, USA",PHY09955,endocrinologist,Medicare,PID5132,bad
HSID00132907,"4567 Cedar Ln, Anytown, USA",PHY09956,uralogist,Cigna,PID5122,bad
HSID00132908,"789 Elm St, Newtown USA",PHY09957,cardiologist,Medicare,PID5132,bad
HSID00132909,"3456 Oak Ave, Los Angeles, CA 90012",PHY09958,oncologist,Medicare,PID5132,bad
HSID00132910,"7654 Cedar Rd, Denver, CO 80206",PHY09959,endocrinologist,Cigna,PID5122,bad
HSID00132911,"321 Elm St, San Francisco CA 94109",PHY09960,oncologist,Unitedhealthcare,PID5192,bad
HSID00132912,"3210 Pine St, Seattle, WA 98101",PHY09961,oncologist,Cigna,PID5122,bad
HSID00132913,"5678 Oak St, Los Angeles, CA 90001",PHY09962,neurologist,Bluecross,PID5142,bad
HSID00132914,"789 Maple St, New York, NY 10001, USA",PHY09963,uralogist,Cigna,PID5122,bad
HSID00132915,"4567 Oak Ave, San Francisco, CA 94110",PHY09964,uralogist,Cigna,PID5122,bad
HSID00132916,"135 Maple St, Boston, MA 02108",PHY09965,oncologist,Aetna,PID5112,bad
HSID00132917,"9876 Elm St, Miami, FL",PHY09966,neurologist,Cigna,PID5122,bad
HSID00132918,"567 Maple St, Newtown2, USA",PHY09967,oncologist,Bluecross,PID5142,bad
HSID00132919,"123 Main St, Anytown, USA",PHY09968,oncologist,Aetna,PID5112,bad
HSID00132920,"7890 Maple St, New York, NY 10005",PHY09969,cardiologist,Bluecross,PID5142,bad
HSID00132921,"3210 Cedar St, Houston, TX 77006",PHY09970,endocrinologist,Aetna,PID5112,bad
HSID00132922,"1234 Elm St, Atlanta, GA 30303",PHY09971,cardiologist,Cigna,PID5122,bad
HSID00132923,"5678 Oak Ave, New York, NY 10001",PHY09972,cardiologist,UnitedHealthcare,PID5192,bad
HSID00132924,"246 Walnut St, Chicago, IL 60601",PHY09973,neurologist,Bluecross,PID5142,bad
HSID00132925,"456 Pine St, New York, NY 10012",PHY09974,oncologist,Bluecross,PID5142,bad
HSID00132926,"1234 Main St, San Francisco, CA 94114",PHY09975,oncologist,Aetna,PID5112,bad
HSID00132927,"7890 Birch St, Houston, TX 77001",PHY09976,uralogist,Aetna,PID5112,bad
HSID00132928,"789 Oak St, Anytown, USA",PHY09977,uralogist,Aetna,PID5112,bad
HSID00132929,"222 Pine St, Anytown, USA",PHY09978,oncologist,Cigna,PID5122,bad
HSID00132930,"3210 Cedar St, Houston, TX 77006",PHY09979,cardiologist,Bluecross,PID5142,bad
HSID00132931,"1234 Elm St, Los Angeles, CA 90001",PHY09980,uralogist,BlueCross,PID5142,bad
HSID00132932,"1234 Elm St, Minneapolis, MN 55405",PHY09981,uralogist,BlueCross,PID5142,bad
HSID00132933,"246 Pine St, Seattle, WA 98101",PHY09982,oncologist,Bluecross,PID5142,bad
HSID00132934,"1357 Elm St, Seattle WA 98101",PHY09983,uralogist,Cigna,PID5122,bad
HSID00132935,"246 Walnut St, Chicago, IL 60601",PHY09984,neurologist,Bluecross,PID5142,bad
HSID00132936,"3456 Oak St, Threetown, USA",PHY09985,oncologist,Medicare,PID5132,bad
HSID00132937,"3456 Oak Ave, Los Angeles, CA 90012",PHY09986,uralogist,Aetna,PID5112,bad
HSID00132938,"789 Pine St, Seattle WA 98101",PHY09987,neurologist,Cigna,PID5122,bad
HSID00132939,"4567 Maple St, Miami, FL 33101",PHY09988,neurologist,Cigna,PID5122,bad
HSID00132940,"123 Oak St, Chicago, IL 60601, USA",PHY09989,oncologist,Cigna,PID5122,bad
HSID00132941,"1234 Elm St, Minneapolis, MN 55405",PHY09990,oncologist,BlueCross BlueShield,PID5142,bad
HSID00132942,"789 Pine St, Anytown USA 34567",PHY09991,cardiologist,Bluecross,PID5142,bad
HSID00132943,"1234 Elm St, Los Angeles, CA 90001",PHY09992,cardiologist,Unitedhealthcare,PID5192,bad
HSID00132944,"5678 Maple Ave, Anytown, USA",PHY09993,neurologist,BlueCross BlueShield,PID5142,bad
HSID00132945,"5678 Maple Ave, Chicago, IL",PHY09994,endocrinologist,Bluecross,PID5142,bad
HSID00132946,"3456 Pine St, Anytown, USA",PHY09995,neurologist,Cigna,PID5122,bad
HSID00132947,"123 Main St, Anytown, USA",PHY09996,neurologist,Bluecross,PID5142,bad
HSID00132948,"4567 Oak Ave, San Francisco, CA 94110",PHY09997,uralogist,Bluecross,PID5142,bad
